test_f1,test_acc,test_auc,val_auc,k,dataset,layer,sae_id,reg_type,sae_l0
0.3831864387284151,0.5233333333333333,0.6949333333333334,0.9974259974259975,128,66_living-room,12,top_k_width-2pow14_date-0107,l1,40
0.8084484323016433,0.81,0.901688888888889,0.988795518207283,16,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,177
0.7787886694422071,0.7833333333333333,0.8703111111111111,0.9895958383353342,128,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,177
0.8929765886287625,0.8929765886287625,0.9734176080329926,0.98359343737495,16,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.9096686932885113,0.9096989966555183,0.9758382642998027,0.9891956782713085,128,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.6480395183698674,0.6833333333333333,0.7942222222222222,0.9987824675324676,16,73_control-group,12,relu_google_gemma-2-2b_standard,l1,955
0.6389174969909792,0.6766666666666666,0.7278222222222223,0.9991883116883116,128,73_control-group,12,relu_google_gemma-2-2b_standard,l1,955
0.6327452015408978,0.6366666666666667,0.6702666666666667,0.7855142056822729,16,87_glue_cola,12,relu_google_gemma-2-2b_standard,l1,955
0.6485904572786398,0.65,0.7373333333333333,0.7643057222889156,128,87_glue_cola,12,relu_google_gemma-2-2b_standard,l1,955
0.4336794181333629,0.5466666666666666,0.6180444444444444,0.9987129987129988,16,66_living-room,12,gated_width-2pow14_date-0107,l1,663
0.4100086305691931,0.5366666666666666,0.6706666666666666,1.0,128,66_living-room,12,gated_width-2pow14_date-0107,l1,663
0.6480395183698674,0.6833333333333333,0.6672444444444444,0.997564935064935,16,73_control-group,12,p_anneal_width-2pow14_date-0107,l1,153
0.6080205035428916,0.6533333333333333,0.7270222222222222,1.0,128,73_control-group,12,p_anneal_width-2pow14_date-0107,l1,153
0.7162917057791579,0.7224080267558528,0.9122736238120854,0.9903961584633854,16,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,164
0.8863410760373238,0.8862876254180602,0.9681728527882374,0.9995998399359743,128,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,164
0.9061121613106491,0.9063545150501672,0.9234355388201542,0.9699879951980792,16,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,51
0.8960129223314041,0.8963210702341137,0.9663349471041779,0.9779911964785915,128,5_hist_fig_ismale,12,gated_width-2pow14_date-0107,l1,51
0.8531701890989989,0.8533333333333334,0.9162222222222223,0.990796318527411,16,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,948
0.7668571428571429,0.7733333333333333,0.8847555555555555,0.990796318527411,128,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,948
0.6092208509854485,0.62,0.639155982905983,0.7270908363345339,16,7_hist_fig_ispolitician,12,p_anneal_width-2pow14_date-0107,l1,83
0.6064521414591962,0.6133333333333333,0.6328792735042734,0.7591036414565827,128,7_hist_fig_ispolitician,12,p_anneal_width-2pow14_date-0107,l1,83
0.7302541290047797,0.7466666666666667,0.8688444444444444,1.0,16,67_social-security,12,gated_width-2pow14_date-0107,l1,396
0.5238095238095238,0.6,0.8032,1.0,128,67_social-security,12,gated_width-2pow14_date-0107,l1,396
0.6071013086035714,0.6233333333333333,0.6483707264957265,0.7026810724289716,16,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,661
0.5916049382716049,0.6033333333333334,0.6511752136752136,0.7571028411364547,128,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,661
0.5662053294773807,0.6266666666666667,0.8053333333333333,1.0,16,67_social-security,12,relu_google_gemma-2-2b_standard,l1,390
0.6541405023547882,0.6866666666666666,0.8495111111111111,1.0,128,67_social-security,12,relu_google_gemma-2-2b_standard,l1,390
0.7624434389140271,0.7666666666666667,0.8803555555555556,0.9615846338535414,16,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.797077922077922,0.8,0.8897333333333333,0.9803921568627452,128,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,20
0.8526785714285715,0.8533333333333334,0.9177777777777778,0.9951980792316927,16,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.8279178054458953,0.83,0.9068888888888889,0.9955982392957183,128,6_hist_fig_isamerican,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.48099566205329486,0.5533333333333333,0.678711111111111,0.8371348539415767,16,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,654
0.5777983729790959,0.59,0.6693333333333332,0.8691476590636255,128,90_glue_qnli,12,standard_new_width-2pow14_date-0107,l1,654
0.6389942857142856,0.6466666666666666,0.6776620370370371,0.6970788315326131,16,7_hist_fig_ispolitician,12,p_anneal_width-2pow14_date-0107,l1,645
0.6366502261051816,0.6433333333333333,0.6582532051282053,0.7110844337735094,128,7_hist_fig_ispolitician,12,p_anneal_width-2pow14_date-0107,l1,645
0.6348592411260711,0.64,0.6706285612535612,0.6678671468587434,16,7_hist_fig_ispolitician,12,batch_top_k_width-2pow14_date-0107,l1,159
0.6121962859217761,0.6233333333333333,0.6306980056980057,0.7010804321728691,128,7_hist_fig_ispolitician,12,batch_top_k_width-2pow14_date-0107,l1,159
0.5810268650652581,0.6333333333333333,0.6836888888888889,1.0,16,67_social-security,12,batch_top_k_width-2pow14_date-0107,l1,20
0.6268471068212349,0.6666666666666666,0.8166222222222222,1.0,128,67_social-security,12,batch_top_k_width-2pow14_date-0107,l1,20
0.55998044357527,0.56,0.5685333333333333,0.687875150060024,16,87_glue_cola,12,relu_google_gemma-2-2b_standard,l1,53
0.5698047216554941,0.59,0.6194222222222222,0.756702681072429,128,87_glue_cola,12,relu_google_gemma-2-2b_standard,l1,53
0.6480395183698674,0.6833333333333333,0.5831333333333333,0.9886363636363636,16,73_control-group,12,gated_width-2pow14_date-0107,l1,83
0.6422908138805915,0.6766666666666666,0.6079111111111111,0.9955357142857142,128,73_control-group,12,gated_width-2pow14_date-0107,l1,83
0.5966376811594203,0.6033333333333334,0.6366185897435896,0.7282913165266106,16,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,106
0.615840188014101,0.6333333333333333,0.6104878917378918,0.7675070028011205,128,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,106
0.720093066102916,0.7366666666666667,0.8847555555555555,0.9914772727272727,16,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.6480395183698674,0.6833333333333333,0.8852444444444445,0.9995941558441559,128,73_control-group,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.49941245593419503,0.5266666666666666,0.5496444444444444,0.8015206082432974,16,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.5720976201439818,0.5766666666666667,0.6196444444444444,0.8411364545818327,128,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.44821673051126387,0.5566666666666666,0.6459333333333334,1.0,16,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,83
0.6032295852174681,0.65,0.8016444444444444,1.0,128,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,83
0.6622222222222222,0.6833333333333333,0.8423111111111112,0.958783513405362,16,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,106
0.7903138528138528,0.7933333333333333,0.8995111111111109,0.9903961584633854,128,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,106
0.6480395183698674,0.6833333333333333,0.6068,1.0,16,73_control-group,12,top_k_width-2pow14_date-0107,l1,20
0.64349376114082,0.68,0.6565333333333334,1.0,128,73_control-group,12,top_k_width-2pow14_date-0107,l1,20
0.6323425897670634,0.6366666666666667,0.6522881054131053,0.7014805922368947,16,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,390
0.610103348491112,0.62,0.6262019230769231,0.7282913165266107,128,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,390
0.4967783162042707,0.58,0.5941333333333334,0.9995709995709996,16,66_living-room,12,jump_relu_width-2pow14_date-0107,l1,331
0.5079365079365079,0.5866666666666667,0.6988888888888889,1.0,128,66_living-room,12,jump_relu_width-2pow14_date-0107,l1,331
0.9429748283752859,0.9431438127090301,0.9875381029227184,0.9959983993597439,16,5_hist_fig_ismale,12,p_anneal_width-2pow14_date-0107,l1,1051
0.9062077878600319,0.9063545150501672,0.977810650887574,1.0,128,5_hist_fig_ismale,12,p_anneal_width-2pow14_date-0107,l1,1051
0.9597305969886103,0.959866220735786,0.988882911959835,0.9975990396158463,16,5_hist_fig_ismale,12,top_k_width-2pow14_date-0107,l1,639
0.8695652173913043,0.8695652173913043,0.9628384436076745,1.0,128,5_hist_fig_ismale,12,top_k_width-2pow14_date-0107,l1,639
0.9291976143493781,0.9297658862876255,0.9430249237941546,0.974389755902361,16,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,20
0.9363133474256158,0.9364548494983278,0.9733279540971849,0.9775910364145659,128,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,20
0.60996099609961,0.61,0.6528,0.7322929171668667,16,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,642
0.5244728373120707,0.56,0.5751111111111111,0.8027210884353742,128,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,642
0.9396435322711316,0.939799331103679,0.9405594405594406,0.9903961584633854,16,5_hist_fig_ismale,12,jump_relu_width-2pow14_date-0107,l1,164
0.9028574666723334,0.903010033444816,0.960552268244576,0.9979991996798719,128,5_hist_fig_ismale,12,jump_relu_width-2pow14_date-0107,l1,164
0.6154317753675692,0.6166666666666667,0.6368444444444445,0.7134853941576631,16,87_glue_cola,12,p_anneal_width-2pow14_date-0107,l1,83
0.5988032095743233,0.6066666666666667,0.6692888888888888,0.7342937174869948,128,87_glue_cola,12,p_anneal_width-2pow14_date-0107,l1,83
0.6168582375478927,0.6266666666666667,0.6919555555555555,0.7354941976790716,16,87_glue_cola,12,gated_width-2pow14_date-0107,l1,396
0.6009880296408892,0.6033333333333334,0.6659555555555556,0.7498999599839936,128,87_glue_cola,12,gated_width-2pow14_date-0107,l1,396
0.4796638655462184,0.57,0.7884000000000002,0.9991419991419992,16,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,645
0.4724573671942092,0.57,0.7258666666666667,1.0,128,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,645
0.47385462198478234,0.5666666666666667,0.7460444444444443,0.9978549978549978,16,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.4420076619843429,0.5533333333333333,0.7311555555555556,1.0,128,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.576379974326059,0.6333333333333333,0.7503555555555554,1.0,16,67_social-security,12,top_k_width-2pow14_date-0107,l1,320
0.5837099464042469,0.6366666666666667,0.8721333333333333,1.0,128,67_social-security,12,top_k_width-2pow14_date-0107,l1,320
0.6343101646848103,0.6733333333333333,0.7439555555555556,0.997564935064935,16,73_control-group,12,top_k_width-2pow14_date-0107,l1,639
0.6480395183698674,0.6833333333333333,0.7126222222222223,1.0,128,73_control-group,12,top_k_width-2pow14_date-0107,l1,639
0.615139609443311,0.63,0.6225516381766382,0.7230892356942777,16,7_hist_fig_ispolitician,12,standard_new_width-2pow14_date-0107,l1,384
0.5916049382716049,0.6033333333333334,0.6625712250712251,0.7519007603041217,128,7_hist_fig_ispolitician,12,standard_new_width-2pow14_date-0107,l1,384
0.5558672276764844,0.62,0.7851111111111111,1.0,16,67_social-security,12,batch_top_k_width-2pow14_date-0107,l1,40
0.5686777920410783,0.6266666666666667,0.7037333333333333,1.0,128,67_social-security,12,batch_top_k_width-2pow14_date-0107,l1,40
0.5573078006195438,0.5633333333333334,0.6525333333333333,0.8135254101640657,16,90_glue_qnli,12,top_k_width-2pow14_date-0107,l1,639
0.6392142888958177,0.64,0.688888888888889,0.8483393357342938,128,90_glue_qnli,12,top_k_width-2pow14_date-0107,l1,639
0.5297439717179354,0.53,0.5815333333333333,0.7162865146058424,16,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,20
0.5829579955293097,0.5833333333333334,0.5851555555555555,0.7066826730692277,128,87_glue_cola,12,batch_top_k_width-2pow14_date-0107,l1,20
0.6379398985831131,0.6433333333333333,0.6716079059829061,0.7490996398559423,16,7_hist_fig_ispolitician,12,gated_width-2pow14_date-0107,l1,164
0.5928815256474443,0.6,0.6625267094017093,0.7603041216486595,128,7_hist_fig_ispolitician,12,gated_width-2pow14_date-0107,l1,164
0.6416211070311437,0.6466666666666666,0.6694266381766382,0.6506602641056423,16,7_hist_fig_ispolitician,12,top_k_width-2pow14_date-0107,l1,20
0.5933333333333334,0.5933333333333334,0.6418714387464388,0.7246898759503801,128,7_hist_fig_ispolitician,12,top_k_width-2pow14_date-0107,l1,20
0.6614992150706436,0.6933333333333334,0.9305333333333333,0.9995941558441559,16,67_social-security,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,319
0.5787377450980392,0.6333333333333333,0.8995111111111112,1.0,128,67_social-security,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,319
0.576379974326059,0.6333333333333333,0.8583333333333333,0.9995941558441559,16,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,54
0.7382569326542161,0.7533333333333333,0.8922666666666667,1.0,128,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,54
0.5863970588235294,0.64,0.7770666666666666,1.0,16,67_social-security,12,top_k_width-2pow14_date-0107,l1,40
0.571078431372549,0.6266666666666667,0.7118666666666666,1.0,128,67_social-security,12,top_k_width-2pow14_date-0107,l1,40
0.9058638702329052,0.9063545150501672,0.9631970593509055,0.9655862344937974,16,5_hist_fig_ismale,12,standard_new_width-2pow14_date-0107,l1,177
0.8928395640454705,0.8929765886287625,0.94320423166577,0.9831932773109243,128,5_hist_fig_ismale,12,standard_new_width-2pow14_date-0107,l1,177
0.4911247345434147,0.5766666666666667,0.776,0.9961389961389961,16,66_living-room,12,batch_top_k_width-2pow14_date-0107,l1,20
0.4761137658891852,0.57,0.7611111111111111,1.0,128,66_living-room,12,batch_top_k_width-2pow14_date-0107,l1,20
0.5174632352941176,0.58,0.7822,0.9974259974259974,16,66_living-room,12,batch_top_k_width-2pow14_date-0107,l1,40
0.44821673051126387,0.5566666666666666,0.7299111111111111,1.0,128,66_living-room,12,batch_top_k_width-2pow14_date-0107,l1,40
0.6571678661738961,0.6866666666666666,0.8827111111111112,1.0,16,67_social-security,12,gated_width-2pow14_date-0107,l1,663
0.5506349723217192,0.6166666666666667,0.7761333333333333,1.0,128,67_social-security,12,gated_width-2pow14_date-0107,l1,663
0.5984037179228127,0.6466666666666666,0.8144444444444444,1.0,16,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,645
0.5506349723217192,0.6166666666666667,0.7872444444444444,1.0,128,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,645
0.37629937629937626,0.52,0.7980444444444446,0.9995709995709996,16,66_living-room,12,relu_google_gemma-2-2b_standard,l1,390
0.4761137658891852,0.57,0.7778222222222222,1.0,128,66_living-room,12,relu_google_gemma-2-2b_standard,l1,390
0.5833843278185116,0.5833333333333334,0.6196136039886039,0.7010804321728692,16,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.639704433497537,0.6466666666666666,0.6758368945868947,0.735094037615046,128,7_hist_fig_ispolitician,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.9161394534930676,0.9163879598662207,0.9680383718845258,0.9991996798719487,16,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.9062346185397868,0.9063545150501672,0.970010758472297,1.0,128,5_hist_fig_ismale,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,643
0.5809405556417818,0.61,0.6996888888888889,0.7438975590236094,16,87_glue_cola,12,standard_new_width-2pow14_date-0107,l1,948
0.5601173020527859,0.5733333333333334,0.5965333333333332,0.7799119647859143,128,87_glue_cola,12,standard_new_width-2pow14_date-0107,l1,948
0.6422908138805915,0.6766666666666666,0.5241777777777779,0.994724025974026,16,73_control-group,12,top_k_width-2pow14_date-0107,l1,320
0.6296711929076422,0.67,0.6624444444444444,1.0,128,73_control-group,12,top_k_width-2pow14_date-0107,l1,320
0.794472085266007,0.7966666666666666,0.9052444444444445,0.9899959983993597,16,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,54
0.8038419913419913,0.8066666666666666,0.8958222222222222,0.990796318527411,128,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,54
0.3831864387284151,0.5233333333333333,0.7146888888888888,1.0,16,66_living-room,12,top_k_width-2pow14_date-0107,l1,80
0.43573667711598746,0.55,0.7993777777777777,1.0,128,66_living-room,12,top_k_width-2pow14_date-0107,l1,80
0.64349376114082,0.68,0.7801777777777777,0.9987824675324676,16,73_control-group,12,p_anneal_width-2pow14_date-0107,l1,83
0.6296711929076422,0.67,0.6990666666666667,0.997564935064935,128,73_control-group,12,p_anneal_width-2pow14_date-0107,l1,83
0.5539484483353356,0.5833333333333334,0.7193333333333333,0.8231292517006803,16,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,404
0.6187198434389446,0.6233333333333333,0.6874666666666667,0.8219287715086034,128,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,404
0.7241086587436333,0.74,0.8693333333333333,0.992288961038961,16,73_control-group,12,gated_width-2pow14_date-0107,l1,663
0.6480395183698674,0.6833333333333333,0.7262222222222223,1.0,128,73_control-group,12,gated_width-2pow14_date-0107,l1,663
0.5070603337612323,0.5733333333333334,0.6443111111111111,0.8267306922769108,16,90_glue_qnli,12,relu_google_gemma-2-2b_standard,l1,390
0.6661324786324786,0.6666666666666666,0.7307111111111111,0.8363345338135254,128,90_glue_qnli,12,relu_google_gemma-2-2b_standard,l1,390
0.6169436406228469,0.6266666666666667,0.6254006410256411,0.7290916366546618,16,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,179
0.6199177696423542,0.6233333333333333,0.651397792022792,0.7266906762705082,128,7_hist_fig_ispolitician,12,relu_google_gemma-2-2b_standard,l1,179
0.4957983193277311,0.5833333333333334,0.6601333333333333,1.0,16,67_social-security,12,top_k_width-2pow14_date-0107,l1,160
0.6155585707824514,0.66,0.8099999999999998,1.0,128,67_social-security,12,top_k_width-2pow14_date-0107,l1,160
0.6480395183698674,0.6833333333333333,0.8467111111111111,0.9987824675324676,16,73_control-group,12,standard_new_width-2pow14_date-0107,l1,654
0.6451628800946232,0.68,0.7562666666666666,0.9995941558441559,128,73_control-group,12,standard_new_width-2pow14_date-0107,l1,654
0.6480395183698674,0.6833333333333333,0.7014666666666667,0.9910714285714286,16,73_control-group,12,jump_relu_width-2pow14_date-0107,l1,662
0.5935422602089269,0.6433333333333333,0.7503555555555556,1.0,128,73_control-group,12,jump_relu_width-2pow14_date-0107,l1,662
0.5621237000547346,0.5733333333333334,0.5805333333333333,0.7106842737094837,16,87_glue_cola,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.5961236773884889,0.5966666666666667,0.6371111111111111,0.7795118047218887,128,87_glue_cola,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,40
0.4775859495497288,0.5333333333333333,0.6354222222222222,0.805922368947579,16,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.5560154492185151,0.59,0.6598222222222222,0.824329731892757,128,90_glue_qnli,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.8465575520370041,0.8466666666666667,0.9140888888888888,0.9955982392957183,16,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,83
0.8531701890989989,0.8533333333333334,0.9074222222222221,0.9915966386554622,128,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,83
0.8262883613202084,0.8266666666666667,0.9063555555555556,0.9931972789115646,16,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,159
0.7488272872200112,0.7566666666666667,0.8933777777777777,0.9935974389755903,128,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,159
0.9128792618079449,0.9130434782608695,0.9569212838443607,0.9951980792316927,16,5_hist_fig_ismale,12,jump_relu_width-2pow14_date-0107,l1,82
0.9230872648643805,0.9230769230769231,0.9700555854402009,0.9967987194877951,128,5_hist_fig_ismale,12,jump_relu_width-2pow14_date-0107,l1,82
0.9563925158163953,0.9565217391304348,0.9800071723148646,0.9915966386554622,16,5_hist_fig_ismale,12,p_anneal_width-2pow14_date-0107,l1,153
0.9197647929282112,0.919732441471572,0.9711314326698941,0.994797919167667,128,5_hist_fig_ismale,12,p_anneal_width-2pow14_date-0107,l1,153
0.6896467552393905,0.7033333333333334,0.8209777777777778,0.957983193277311,16,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,54
0.7475533423245841,0.7566666666666667,0.8951555555555556,0.9847939175670267,128,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,54
0.37629937629937626,0.52,0.8256,1.0,16,66_living-room,12,standard_new_width-2pow14_date-0107,l1,948
0.5127536077533414,0.5933333333333334,0.8369333333333333,1.0,128,66_living-room,12,standard_new_width-2pow14_date-0107,l1,948
0.9363133474256158,0.9364548494983278,0.9594764210148825,0.9967987194877951,16,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,321
0.9130649057191834,0.9130434782608695,0.9714452214452214,1.0,128,5_hist_fig_ismale,12,batch_top_k_width-2pow14_date-0107,l1,321
0.6358568602769286,0.64,0.6695555555555556,0.7038815526210483,16,87_glue_cola,12,gated_width-2pow14_date-0107,l1,51
0.5638754696725712,0.5666666666666667,0.6102666666666666,0.7470988395358144,128,87_glue_cola,12,gated_width-2pow14_date-0107,l1,51
0.41102980546136,0.5233333333333333,0.5357333333333334,1.0,16,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,319
0.46648426812585503,0.5666666666666667,0.7377333333333332,1.0,128,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,319
0.6278123637826782,0.63,0.6689777777777778,0.7787114845938375,16,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,1051
0.6322873952576218,0.6333333333333333,0.6718666666666666,0.8043217286914766,128,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,1051
0.3786465595429871,0.49,0.5130444444444445,0.8023209283713486,16,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,54
0.6431390423675112,0.6433333333333333,0.692,0.7815126050420168,128,90_glue_qnli,12,p_anneal_width-2pow14_date-0107,l1,54
0.6275244615051657,0.6366666666666667,0.6812888888888889,0.8147258903561425,16,90_glue_qnli,12,gated_width-2pow14_date-0107,l1,396
0.6228347923263178,0.64,0.6926222222222223,0.8151260504201681,128,90_glue_qnli,12,gated_width-2pow14_date-0107,l1,396
0.9597623548474209,0.959866220735786,0.9871794871794872,0.9923969587835134,16,5_hist_fig_ismale,12,relu_google_gemma-2-2b_standard,l1,955
0.9664920237722864,0.9665551839464883,0.9907208176438946,0.9947979191676671,128,5_hist_fig_ismale,12,relu_google_gemma-2-2b_standard,l1,955
0.5781495781495781,0.6066666666666667,0.6926222222222223,0.7170868347338936,16,87_glue_cola,12,standard_new_width-2pow14_date-0107,l1,654
0.5830344332855093,0.5866666666666667,0.6312888888888888,0.7847138855542216,128,87_glue_cola,12,standard_new_width-2pow14_date-0107,l1,654
0.8385939741750358,0.84,0.9170666666666666,0.9959983993597439,16,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,645
0.7562901177359009,0.7633333333333333,0.8849777777777778,0.9963985594237695,128,6_hist_fig_isamerican,12,p_anneal_width-2pow14_date-0107,l1,645
0.596262251790158,0.6466666666666666,0.8569777777777777,0.9995941558441559,16,67_social-security,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.5913482960115084,0.6433333333333333,0.8916,1.0,128,67_social-security,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,160
0.5350048844024748,0.6033333333333334,0.7559111111111111,1.0,16,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,404
0.6251410270407977,0.6566666666666666,0.8227111111111112,1.0,128,67_social-security,12,p_anneal_width-2pow14_date-0107,l1,404
0.4294025509062431,0.5466666666666666,0.6174222222222223,0.9922779922779923,16,66_living-room,12,top_k_width-2pow14_date-0107,l1,20
0.44821673051126387,0.5566666666666666,0.8039555555555555,0.9965679965679967,128,66_living-room,12,top_k_width-2pow14_date-0107,l1,20
0.6480395183698674,0.6833333333333333,0.5782666666666667,0.9943181818181819,16,73_control-group,12,gated_width-2pow14_date-0107,l1,51
0.6389174969909792,0.6766666666666666,0.6813777777777779,0.9987824675324676,128,73_control-group,12,gated_width-2pow14_date-0107,l1,51
0.52,0.5333333333333333,0.5501555555555555,0.7266906762705082,16,87_glue_cola,12,jump_relu_width-2pow14_date-0107,l1,20
0.48215566714490676,0.4866666666666667,0.5093333333333333,0.7663065226090436,128,87_glue_cola,12,jump_relu_width-2pow14_date-0107,l1,20
0.7967387867564028,0.8,0.9042222222222221,0.9767907162865146,16,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,40
0.7747030176141277,0.78,0.9000444444444444,0.9895958383353342,128,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,40
0.6480395183698674,0.6833333333333333,0.5855333333333334,0.9951298701298701,16,73_control-group,12,p_anneal_width-2pow14_date-0107,l1,54
0.6406298240197592,0.6766666666666666,0.7184,0.9987824675324676,128,73_control-group,12,p_anneal_width-2pow14_date-0107,l1,54
0.4233242521884637,0.5366666666666666,0.6048444444444444,1.0,16,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,1051
0.49913851825139244,0.5833333333333334,0.7566666666666667,1.0,128,66_living-room,12,p_anneal_width-2pow14_date-0107,l1,1051
0.8289948698460954,0.83,0.9119111111111112,0.9951980792316927,16,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,321
0.7831880392068297,0.7866666666666666,0.8987111111111111,0.9951980792316927,128,6_hist_fig_isamerican,12,batch_top_k_width-2pow14_date-0107,l1,321
0.4457726581178004,0.5466666666666666,0.6046666666666666,1.0,16,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,80
0.45221653235217396,0.5566666666666666,0.6738666666666666,1.0,128,66_living-room,12,matryoshka_batch_top_k_width-2pow14_date-0107,l1,80
0.6443907675791732,0.6466666666666666,0.6662666666666666,0.7234893957583033,16,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,40
0.5316472634818681,0.5333333333333333,0.5535111111111111,0.7751100440176071,128,87_glue_cola,12,top_k_width-2pow14_date-0107,l1,40
0.5859449192782527,0.6366666666666667,0.7722666666666667,1.0,16,67_social-security,12,gated_width-2pow14_date-0107,l1,51
0.576379974326059,0.6333333333333333,0.7965333333333333,0.9995941558441559,128,67_social-security,12,gated_width-2pow14_date-0107,l1,51
0.8261722232126939,0.8266666666666667,0.9000888888888888,0.9915966386554622,16,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,384
0.7475533423245841,0.7566666666666667,0.8840888888888889,0.9915966386554622,128,6_hist_fig_isamerican,12,standard_new_width-2pow14_date-0107,l1,384
0.42300402914461394,0.5433333333333333,0.8185333333333333,1.0,16,66_living-room,12,top_k_width-2pow14_date-0107,l1,160
0.4165398274987316,0.54,0.7531555555555556,1.0,128,66_living-room,12,top_k_width-2pow14_date-0107,l1,160
